id,prediction
5795,0
5796,1
5797,1
5798,1
5799,0
5800,1
5801,1
5802,1
5803,0
5804,0
5805,0
5806,0
5807,0
5808,0
5809,0
5810,0
5811,0
5812,1
5813,1
5814,1
5815,1
5816,1
5817,1
5818,0
5819,1
5820,0
5821,0
5822,1
5823,1
5824,0
5825,0
5826,0
5827,0
5828,1
5829,0
5830,1
5831,1
5832,1
5833,1
5834,1
5835,0
5836,0
5837,0
5838,0
5839,1
5840,0
5841,0
5842,0
5843,0
5844,0
5845,0
5846,0
5847,0
5848,0
5849,0
5850,0
5851,0
5852,0
5853,0
5854,1
5855,0
5856,0
5857,0
5858,0
5859,0
5860,1
5861,0
5862,1
5863,0
5864,1
5865,1
5866,0
5867,0
5868,1
5869,0
5870,1
5871,0
5872,1
5873,1
5874,1
5875,1
5876,0
5877,0
5878,0
5879,1
5880,0
5881,0
5882,0
5883,0
5884,1
5885,1
5886,0
5887,1
5888,0
5889,1
5890,0
5891,1
5892,1
5893,0
5894,1
5895,0
5896,0
5897,1
5898,0
5899,1
5900,0
5901,0
5902,0
5903,0
5904,1
5905,1
5906,0
5907,0
5908,0
5909,0
5910,0
5911,1
5912,1
5913,0
5914,1
5915,1
5916,1
5917,0
5918,0
5919,0
5920,0
5921,0
5922,0
5923,1
5924,0
5925,0
5926,0
5927,0
5928,1
5929,0
5930,0
5931,0
5932,1
5933,0
5934,1
5935,0
5936,1
5937,1
5938,0
5939,1
5940,0
5941,0
5942,1
5943,0
5944,0
5945,1
5946,1
5947,1
5948,1
5949,1
5950,1
5951,0
5952,1
5953,1
5954,0
5955,1
5956,1
5957,0
5958,0
5959,0
5960,0
5961,0
5962,0
5963,1
5964,0
5965,0
5966,0
5967,0
5968,0
5969,0
5970,0
5971,0
5972,0
5973,0
5974,0
5975,0
5976,0
5977,1
5978,1
5979,0
5980,0
5981,0
5982,0
5983,0
5984,1
5985,0
5986,0
5987,0
5988,0
5989,0
5990,0
5991,0
5992,0
5993,0
5994,0
5995,0
5996,1
5997,0
5998,0
5999,0
6000,0
6001,1
6002,1
6003,1
6004,1
6005,0
6006,0
6007,1
6008,1
6009,1
6010,1
6011,1
6012,1
6013,1
6014,1
6015,1
6016,0
6017,1
6018,1
6019,1
6020,0
6021,1
6022,0
6023,1
6024,0
6025,1
6026,1
6027,1
6028,0
6029,0
6030,0
6031,0
6032,1
6033,1
6034,0
6035,1
6036,1
6037,0
6038,0
6039,0
6040,0
6041,0
6042,1
6043,0
6044,0
6045,0
6046,1
6047,0
6048,0
6049,0
6050,0
6051,1
6052,1
6053,1
6054,1
6055,0
6056,0
6057,0
6058,0
6059,0
6060,0
6061,0
6062,0
6063,0
6064,0
6065,0
6066,0
6067,0
6068,0
6069,0
6070,0
6071,0
6072,0
6073,0
6074,0
6075,0
6076,0
6077,1
6078,1
6079,0
6080,0
6081,0
6082,1
6083,1
6084,0
6085,1
6086,0
6087,0
6088,1
6089,1
6090,1
6091,1
6092,0
6093,0
6094,0
6095,1
6096,0
6097,0
6098,1
6099,1
6100,1
6101,0
6102,0
6103,0
6104,0
6105,0
6106,1
6107,0
6108,0
6109,1
6110,0
6111,0
6112,0
6113,0
6114,0
6115,0
6116,0
6117,0
6118,0
6119,0
6120,0
6121,0
6122,0
6123,0
6124,0
6125,0
6126,0
6127,0
6128,0
6129,0
6130,0
6131,0
6132,0
6133,0
6134,0
6135,0
6136,0
6137,1
6138,1
6139,1
6140,1
6141,1
6142,1
6143,0
6144,0
6145,1
6146,0
6147,0
6148,0
6149,0
6150,0
6151,0
6152,1
6153,0
6154,1
6155,0
6156,0
6157,0
6158,0
6159,1
6160,0
6161,0
6162,0
6163,0
6164,0
6165,0
6166,0
6167,0
6168,0
6169,0
6170,0
6171,0
6172,0
6173,0
6174,0
6175,0
6176,0
6177,1
6178,0
6179,1
6180,0
6181,0
6182,0
6183,1
6184,1
6185,0
6186,1
6187,1
6188,0
6189,0
6190,0
6191,1
6192,1
6193,1
6194,1
6195,0
6196,0
6197,0
6198,1
6199,0
6200,1
6201,1
6202,0
6203,1
6204,0
6205,0
6206,1
6207,0
6208,0
6209,0
6210,0
6211,0
6212,0
6213,0
6214,1
6215,0
6216,0
6217,1
6218,1
6219,1
6220,0
6221,1
6222,0
6223,1
6224,0
6225,0
6226,0
6227,1
6228,0
6229,0
6230,1
6231,0
6232,0
6233,0
6234,1
6235,1
6236,1
6237,1
6238,0
6239,1
6240,0
6241,0
6242,0
6243,0
6244,1
6245,1
6246,1
6247,0
6248,0
6249,0
6250,0
6251,0
6252,0
6253,0
6254,0
6255,0
6256,0
6257,0
6258,0
6259,0
6260,0
6261,0
6262,0
6263,0
6264,0
6265,0
6266,0
6267,0
6268,0
6269,1
6270,0
6271,1
6272,0
6273,0
6274,1
6275,0
6276,0
6277,0
6278,0
6279,0
6280,0
6281,0
6282,0
6283,0
6284,1
6285,1
6286,0
6287,0
6288,0
6289,0
6290,0
6291,0
6292,0
6293,0
6294,0
6295,0
6296,0
6297,0
6298,0
6299,0
6300,0
6301,0
6302,1
6303,0
6304,1
6305,0
6306,0
6307,0
6308,0
6309,0
6310,0
6311,0
6312,1
6313,0
6314,1
6315,1
6316,0
6317,1
6318,0
6319,0
6320,1
6321,1
6322,0
6323,0
6324,1
6325,1
6326,0
6327,1
6328,0
6329,1
6330,0
6331,1
6332,1
6333,1
6334,1
6335,1
6336,0
6337,1
6338,1
6339,0
6340,1
6341,0
6342,1
6343,1
6344,1
6345,0
6346,0
6347,1
6348,1
6349,0
6350,0
6351,1
6352,1
6353,1
6354,1
6355,0
6356,1
6357,0
6358,0
6359,1
6360,0
6361,0
6362,1
6363,0
6364,1
6365,1
6366,1
6367,1
6368,1
6369,1
6370,1
6371,1
6372,0
6373,0
6374,1
6375,1
6376,0
6377,0
6378,1
6379,0
6380,0
6381,0
6382,0
6383,0
6384,0
6385,0
6386,0
6387,0
6388,1
6389,1
6390,1
6391,0
6392,0
6393,1
6394,1
6395,0
6396,1
6397,1
6398,0
6399,0
6400,0
6401,1
6402,1
6403,0
6404,1
6405,1
6406,1
6407,1
6408,1
6409,1
6410,0
6411,0
6412,1
6413,1
6414,1
6415,1
6416,1
6417,1
6418,1
6419,0
6420,1
6421,1
6422,0
6423,1
6424,0
6425,1
6426,0
6427,1
6428,1
6429,1
6430,0
6431,0
6432,0
6433,0
6434,0
6435,1
6436,1
6437,0
6438,1
6439,0
6440,0
6441,0
6442,0
6443,0
6444,1
6445,1
6446,0
6447,1
6448,1
6449,1
6450,1
6451,1
6452,0
6453,0
6454,1
6455,1
6456,1
6457,1
6458,1
6459,1
6460,1
6461,0
6462,1
6463,1
6464,1
6465,1
6466,1
6467,1
6468,0
6469,1
6470,1
6471,1
6472,1
6473,1
6474,0
6475,0
6476,0
6477,1
6478,1
6479,0
6480,1
6481,1
6482,1
6483,0
6484,0
6485,1
6486,1
6487,0
6488,1
6489,0
6490,1
6491,0
6492,0
6493,0
6494,0
6495,0
6496,0
6497,1
6498,1
6499,0
6500,0
6501,1
6502,1
6503,0
6504,0
6505,0
6506,0
6507,1
6508,1
6509,0
6510,0
6511,0
6512,0
6513,1
6514,1
6515,0
6516,0
6517,0
6518,1
6519,0
6520,0
6521,1
6522,1
6523,1
6524,0
6525,1
6526,1
6527,0
6528,0
6529,0
6530,0
6531,0
6532,1
6533,1
6534,0
6535,0
6536,0
6537,0
6538,1
6539,0
6540,1
6541,1
6542,1
6543,1
6544,1
6545,0
6546,1
6547,0
6548,1
6549,0
6550,1
6551,1
6552,1
6553,0
6554,0
6555,1
6556,1
6557,0
6558,1
6559,1
6560,1
6561,1
6562,0
6563,1
6564,1
6565,1
6566,0
6567,1
6568,0
6569,1
6570,1
6571,1
6572,1
6573,1
6574,1
6575,0
6576,1
6577,0
6578,1
6579,1
6580,1
6581,1
6582,1
6583,1
6584,1
6585,1
6586,1
6587,1
6588,1
6589,1
6590,1
6591,1
6592,1
6593,1
6594,1
6595,1
6596,1
6597,1
6598,1
6599,1
6600,1
6601,0
6602,1
6603,0
6604,1
6605,1
6606,1
6607,1
6608,0
6609,1
6610,1
6611,1
6612,1
6613,1
6614,1
6615,0
6616,1
6617,1
6618,0
6619,0
6620,1
6621,1
6622,1
6623,1
6624,1
6625,1
6626,1
6627,1
6628,1
6629,1
6630,1
6631,1
6632,1
6633,1
6634,1
6635,1
6636,1
6637,1
6638,1
6639,1
6640,1
6641,1
6642,1
6643,1
6644,1
6645,1
6646,1
6647,1
6648,1
6649,1
6650,1
6651,1
6652,1
6653,1
6654,1
6655,1
6656,1
6657,1
6658,1
6659,1
6660,1
6661,1
6662,1
6663,1
6664,1
6665,1
6666,1
6667,1
6668,1
6669,1
6670,1
6671,1
6672,0
6673,1
6674,1
6675,1
6676,1
6677,1
6678,1
6679,1
6680,1
6681,1
6682,1
6683,1
6684,1
6685,1
6686,1
6687,1
6688,1
6689,1
6690,1
6691,1
6692,1
6693,1
6694,1
6695,1
6696,1
6697,1
6698,1
6699,1
6700,1
6701,1
6702,1
6703,1
6704,1
6705,1
6706,1
6707,1
6708,1
6709,1
6710,1
6711,1
6712,0
6713,1
6714,1
6715,1
6716,1
6717,1
6718,1
6719,1
6720,0
6721,1
6722,1
6723,1
6724,1
6725,1
6726,1
6727,1
6728,1
6729,1
6730,1
6731,1
6732,1
6733,1
6734,1
6735,1
6736,0
6737,0
6738,1
6739,1
6740,1
6741,1
6742,1
6743,1
6744,1
6745,1
6746,1
6747,1
6748,1
6749,1
6750,1
6751,1
6752,1
6753,1
6754,1
6755,1
6756,1
6757,1
6758,1
6759,1
6760,1
6761,1
6762,1
6763,1
6764,1
6765,1
6766,1
6767,0
6768,1
6769,1
6770,1
6771,1
6772,1
6773,1
6774,1
6775,1
6776,1
6777,1
6778,1
6779,1
6780,0
6781,1
6782,0
6783,1
6784,1
6785,1
6786,1
6787,1
6788,1
6789,0
6790,0
6791,1
6792,1
6793,1
6794,1
6795,1
6796,0
6797,1
6798,1
6799,1
6800,1
6801,1
6802,1
6803,1
6804,1
6805,1
6806,1
6807,1
6808,1
6809,1
6810,1
6811,1
6812,1
6813,0
6814,1
6815,1
6816,1
6817,1
6818,1
6819,0
6820,1
6821,1
6822,1
6823,1
6824,1
6825,1
6826,1
6827,1
6828,1
6829,1
6830,0
6831,1
6832,1
6833,1
6834,0
6835,1
6836,1
6837,1
6838,1
6839,0
6840,1
6841,1
6842,1
6843,1
6844,1
6845,1
6846,1
6847,1
6848,0
6849,1
6850,1
6851,1
6852,1
6853,1
6854,1
6855,1
6856,1
6857,1
6858,0
6859,1
6860,1
6861,1
6862,1
6863,0
6864,1
6865,1
6866,1
6867,1
6868,1
6869,1
6870,0
6871,0
6872,0
6873,1
6874,0
6875,0
6876,0
6877,1
6878,0
6879,1
6880,1
6881,1
6882,1
6883,0
6884,0
6885,0
6886,1
6887,1
6888,1
6889,0
6890,0
6891,1
6892,1
6893,1
6894,0
6895,0
6896,1
6897,1
6898,1
6899,1
6900,1
6901,1
6902,1
6903,1
6904,1
6905,1
6906,1
6907,1
6908,1
6909,1
6910,1
6911,0
6912,1
6913,1
6914,1
6915,1
6916,1
6917,1
6918,1
6919,1
6920,1
6921,1
6922,1
6923,0
6924,1
6925,1
6926,1
6927,0
6928,1
6929,1
6930,0
6931,1
6932,1
6933,1
6934,1
6935,1
6936,0
6937,0
6938,0
6939,1
6940,0
6941,0
6942,1
6943,1
6944,0
6945,1
6946,1
6947,1
6948,1
6949,0
6950,0
6951,1
6952,1
6953,1
6954,1
6955,1
6956,1
6957,1
6958,1
6959,1
6960,1
6961,1
6962,0
6963,1
6964,0
6965,1
6966,1
6967,0
6968,1
6969,0
6970,0
6971,0
6972,1
6973,1
6974,0
6975,0
6976,0
6977,0
6978,1
6979,0
6980,1
6981,1
6982,0
6983,1
6984,1
6985,0
6986,1
6987,1
6988,1
6989,1
6990,0
6991,1
6992,1
6993,1
6994,0
6995,1
6996,1
6997,1
6998,0
6999,1
7000,0
7001,1
7002,0
7003,0
7004,0
7005,1
7006,1
7007,1
7008,0
7009,1
7010,0
7011,0
7012,0
7013,0
7014,1
7015,1
7016,0
7017,0
7018,0
7019,1
7020,1
7021,1
7022,0
7023,0
7024,1
7025,0
7026,0
7027,0
7028,1
7029,1
7030,1
7031,1
7032,0
7033,1
7034,0
7035,0
7036,0
7037,0
7038,1
7039,1
7040,1
7041,1
7042,1
7043,0
7044,1
7045,0
7046,1
7047,1
7048,0
7049,1
7050,1
7051,0
7052,1
7053,1
7054,0
7055,0
7056,1
7057,0
7058,1
7059,0
7060,0
7061,0
7062,1
7063,1
7064,0
7065,0
7066,0
7067,1
7068,1
7069,0
7070,0
7071,0
7072,1
7073,1
7074,0
7075,0
7076,1
7077,0
7078,1
7079,1
7080,1
7081,1
7082,1
7083,0
7084,0
7085,0
7086,1
7087,0
7088,0
7089,1
7090,1
7091,1
7092,1
7093,0
7094,0
7095,1
7096,1
7097,0
7098,1
7099,1
7100,1
7101,0
7102,1
7103,1
7104,1
7105,0
7106,1
7107,1
7108,1
7109,1
7110,0
7111,1
7112,0
7113,0
7114,0
7115,1
7116,1
7117,0
7118,0
7119,0
7120,1
7121,1
7122,1
7123,1
7124,0
7125,0
7126,1
7127,0
7128,0
7129,1
7130,0
7131,0
7132,0
7133,0
7134,1
7135,0
7136,1
7137,0
7138,1
7139,0
7140,0
7141,0
7142,0
7143,0
7144,0
7145,1
7146,0
7147,0
7148,1
7149,1
7150,1
7151,0
7152,1
7153,1
7154,0
7155,1
7156,1
7157,1
7158,0
7159,0
7160,0
7161,0
7162,0
7163,0
7164,0
7165,0
7166,0
7167,1
7168,0
7169,0
7170,0
7171,0
7172,0
7173,0
7174,0
7175,0
7176,1
7177,0
7178,0
7179,1
7180,0
7181,0
7182,0
7183,0
7184,0
7185,0
7186,1
7187,1
7188,0
7189,0
7190,0
7191,0
7192,1
7193,0
7194,0
7195,0
7196,0
7197,0
7198,0
7199,0
7200,0
7201,0
7202,0
7203,0
7204,0
7205,0
7206,0
7207,0
7208,0
7209,0
7210,0
7211,0
7212,0
7213,0
7214,0
7215,0
7216,0
7217,0
7218,0
7219,0
7220,0
7221,0
7222,0
7223,0
7224,0
7225,1
7226,0
7227,1
7228,1
7229,1
7230,0
7231,1
7232,0
7233,1
7234,1
7235,1
7236,0
7237,1
7238,0
7239,0
7240,0
7241,0
7242,1
7243,1
7244,1
7245,0
7246,0
7247,1
7248,1
7249,1
7250,1
7251,1
7252,1
7253,1
7254,0
7255,0
7256,1
7257,0
7258,1
7259,0
7260,0
7261,0
7262,0
7263,0
7264,0
7265,0
7266,0
7267,0
7268,0
7269,0
7270,0
7271,0
7272,0
7273,0
7274,0
7275,0
7276,0
7277,0
7278,0
7279,0
7280,1
7281,1
7282,0
7283,0
7284,0
7285,0
7286,0
7287,1
7288,0
7289,0
7290,0
7291,0
7292,0
7293,1
7294,0
7295,0
7296,0
7297,0
7298,0
7299,1
7300,0
7301,0
7302,1
7303,1
7304,0
7305,0
7306,0
7307,1
7308,1
7309,0
7310,0
7311,1
7312,1
7313,1
7314,0
7315,0
7316,0
7317,0
7318,0
7319,0
7320,0
7321,0
7322,0
7323,0
7324,0
7325,0
7326,0
7327,0
7328,0
7329,0
7330,0
7331,0
7332,0
7333,0
7334,0
7335,0
7336,0
7337,0
7338,1
7339,0
7340,0
7341,0
7342,0
7343,0
7344,1
7345,0
7346,0
7347,1
7348,1
7349,1
7350,1
7351,1
7352,0
7353,1
7354,1
7355,0
7356,0
7357,0
7358,0
7359,0
7360,0
7361,0
7362,1
7363,0
7364,1
7365,0
7366,1
7367,0
7368,0
7369,1
7370,1
7371,0
7372,1
7373,0
7374,0
7375,1
7376,1
7377,0
7378,0
7379,0
7380,1
7381,0
7382,0
7383,1
7384,1
7385,1
7386,1
7387,1
7388,1
7389,0
7390,1
7391,1
7392,1
7393,1
7394,1
7395,1
7396,1
7397,0
7398,1
7399,0
7400,0
7401,0
7402,1
7403,0
7404,1
7405,1
7406,1
7407,1
7408,1
7409,1
7410,1
7411,0
7412,0
7413,0
7414,1
7415,1
7416,0
7417,1
7418,0
7419,1
7420,1
7421,0
7422,1
7423,1
7424,1
7425,0
7426,1
7427,1
7428,0
7429,1
7430,1
7431,0
7432,1
7433,1
7434,1
7435,1
7436,0
7437,0
7438,1
7439,1
7440,0
7441,0
7442,1
7443,1
7444,1
7445,0
7446,0
7447,1
7448,1
7449,0
7450,1
7451,1
7452,1
7453,0
7454,0
7455,0
7456,0
7457,1
7458,1
7459,1
7460,0
7461,1
7462,1
7463,0
7464,0
7465,1
7466,0
7467,0
7468,1
7469,0
7470,1
7471,1
7472,0
7473,0
7474,0
7475,0
7476,0
7477,0
7478,0
7479,0
7480,1
7481,0
7482,0
7483,0
7484,0
7485,1
7486,0
7487,1
7488,1
7489,0
7490,1
7491,1
7492,1
7493,0
7494,1
7495,1
7496,0
7497,0
7498,1
7499,0
7500,1
7501,0
7502,1
7503,1
7504,1
7505,0
7506,1
7507,1
7508,0
7509,0
7510,1
7511,1
7512,0
7513,0
7514,0
7515,0
7516,1
7517,0
7518,1
7519,1
7520,1
7521,0
7522,1
7523,0
7524,0
7525,0
7526,0
7527,0
7528,1
7529,1
7530,0
7531,1
7532,0
7533,0
7534,0
7535,0
7536,0
7537,0
7538,0
7539,0
7540,0
7541,1
7542,0
7543,0
7544,0
7545,1
7546,1
7547,1
7548,0
7549,1
7550,0
7551,1
7552,0
7553,1
7554,1
7555,1
7556,0
7557,0
7558,1
7559,0
7560,0
7561,0
7562,1
7563,1
7564,0
7565,1
7566,1
7567,0
7568,0
7569,1
7570,1
7571,1
7572,0
7573,0
7574,0
7575,0
7576,0
7577,1
7578,0
7579,0
7580,1
7581,0
7582,0
7583,1
7584,1
7585,1
7586,1
7587,0
7588,1
7589,0
7590,1
7591,1
7592,0
7593,1
7594,0
7595,1
7596,1
7597,1
7598,0
7599,1
7600,1
7601,0
7602,1
7603,0
7604,0
7605,0
7606,0
7607,0
7608,1
7609,0
7610,0
7611,1
7612,0
7613,0
7614,0
7615,0
7616,1
7617,0
7618,1
7619,0
7620,1
7621,1
7622,1
7623,0
7624,1
7625,1
7626,0
7627,1
7628,1
7629,1
7630,1
7631,1
7632,0
7633,1
7634,0
7635,0
7636,1
7637,0
7638,0
7639,1
7640,0
7641,1
7642,1
7643,0
7644,0
7645,0
7646,1
7647,1
7648,1
7649,1
7650,1
7651,1
7652,1
7653,1
7654,1
7655,1
7656,1
7657,1
7658,1
7659,1
7660,1
7661,1
7662,1
7663,1
7664,1
7665,1
7666,1
7667,1
7668,1
7669,1
7670,1
7671,1
7672,1
7673,0
7674,1
7675,1
7676,1
7677,1
7678,0
7679,1
7680,1
7681,1
7682,0
7683,1
7684,1
7685,1
7686,1
7687,1
7688,1
7689,1
7690,1
7691,1
7692,1
7693,1
7694,1
7695,1
7696,1
7697,0
7698,1
7699,1
7700,1
7701,1
7702,1
7703,1
7704,1
7705,1
7706,1
7707,1
7708,1
7709,1
7710,1
7711,1
7712,1
7713,1
7714,1
7715,1
7716,1
7717,1
7718,1
7719,0
7720,1
7721,1
7722,1
7723,1
7724,0
7725,1
7726,1
7727,0
7728,1
7729,1
7730,0
7731,1
7732,1
7733,1
7734,1
7735,1
7736,1
7737,1
7738,1
7739,1
7740,0
7741,1
7742,0
7743,0
7744,1
7745,0
7746,0
7747,1
7748,1
7749,1
7750,1
7751,0
7752,1
7753,1
7754,1
7755,0
7756,1
7757,1
7758,1
7759,1
7760,1
7761,1
7762,1
7763,0
7764,1
7765,0
7766,1
7767,1
7768,1
7769,1
7770,1
7771,0
7772,1
7773,1
7774,1
7775,1
7776,0
7777,0
7778,1
7779,1
7780,1
7781,0
7782,1
7783,1
7784,0
7785,0
7786,0
7787,0
7788,1
7789,0
7790,1
7791,0
7792,1
7793,0
7794,0
7795,0
7796,0
7797,1
7798,1
7799,0
7800,0
7801,1
7802,1
7803,1
7804,1
7805,1
7806,0
7807,1
7808,0
7809,1
7810,0
7811,1
7812,0
7813,1
7814,1
7815,1
7816,0
7817,1
7818,0
7819,0
7820,1
7821,1
7822,0
7823,1
7824,0
7825,0
7826,1
7827,1
7828,1
7829,0
7830,1
7831,1
7832,1
7833,1
7834,1
7835,0
7836,1
7837,1
7838,1
7839,1
7840,1
7841,1
7842,0
7843,0
7844,1
7845,0
7846,1
7847,0
7848,1
7849,1
7850,1
7851,0
7852,1
7853,1
7854,0
7855,0
7856,1
7857,1
7858,0
7859,0
7860,1
7861,1
7862,0
7863,1
7864,1
7865,0
7866,1
7867,1
7868,0
7869,1
7870,0
7871,0
7872,0
7873,1
7874,0
7875,0
7876,0
7877,1
7878,0
7879,0
7880,0
7881,0
7882,0
7883,0
7884,0
7885,0
7886,0
7887,0
7888,1
7889,1
7890,0
7891,1
7892,0
7893,0
7894,0
7895,0
7896,0
7897,1
7898,1
7899,1
7900,1
7901,1
7902,0
7903,0
7904,1
7905,0
7906,1
7907,1
7908,0
7909,0
7910,0
7911,1
7912,1
7913,0
7914,0
7915,0
7916,0
7917,0
7918,1
7919,0
7920,1
7921,1
7922,1
7923,1
7924,0
7925,0
7926,1
7927,0
7928,0
7929,1
7930,1
7931,1
7932,0
7933,1
7934,1
7935,0
7936,0
7937,1
7938,1
7939,1
7940,1
7941,1
7942,1
7943,1
7944,1
7945,1
7946,0
7947,1
7948,0
7949,0
7950,0
7951,0
7952,1
7953,1
7954,0
7955,1
7956,1
7957,1
7958,0
7959,1
7960,1
7961,1
7962,0
7963,1
7964,0
7965,1
7966,0
7967,0
7968,1
7969,0
7970,0
7971,1
7972,1
7973,1
7974,1
7975,1
7976,0
7977,0
7978,0
7979,1
7980,0
7981,0
7982,1
7983,1
7984,1
7985,0
7986,0
7987,1
7988,1
7989,0
7990,1
7991,0
7992,1
7993,1
7994,0
7995,0
7996,1
7997,0
7998,0
7999,1
8000,1
8001,0
8002,0
8003,0
8004,0
8005,1
8006,0
8007,1
8008,1
8009,1
8010,1
8011,0
8012,0
8013,1
8014,1
8015,0
8016,0
8017,0
8018,0
8019,0
8020,0
8021,0
8022,0
8023,0
8024,0
8025,1
8026,0
8027,0
8028,1
8029,0
8030,0
8031,0
8032,1
8033,1
8034,0
8035,0
8036,0
8037,0
8038,0
8039,0
8040,0
8041,0
8042,0
8043,1
8044,1
8045,1
8046,0
8047,1
8048,0
8049,1
8050,1
8051,0
8052,0
8053,0
8054,0
8055,1
8056,1
8057,0
8058,1
8059,1
8060,0
8061,1
8062,1
8063,1
8064,1
8065,0
8066,1
8067,1
8068,1
8069,0
8070,1
8071,1
8072,1
8073,1
8074,1
8075,1
8076,0
8077,0
8078,0
8079,0
8080,1
8081,1
8082,1
8083,0
8084,1
8085,0
8086,1
8087,1
8088,0
8089,0
8090,0
8091,1
8092,0
8093,0
8094,0
8095,0
8096,0
8097,0
8098,1
8099,0
8100,0
8101,1
8102,0
8103,0
8104,1
8105,1
8106,0
8107,1
8108,1
8109,1
8110,0
8111,1
8112,1
8113,0
8114,1
8115,1
8116,1
8117,0
8118,0
8119,0
8120,0
8121,1
8122,1
8123,1
8124,1
8125,1
8126,1
8127,0
8128,1
8129,1
8130,1
8131,1
8132,1
8133,1
8134,1
8135,0
8136,0
8137,0
8138,1
8139,1
8140,1
8141,0
8142,0
8143,0
8144,0
8145,1
8146,1
8147,1
8148,1
8149,1
8150,1
8151,1
8152,1
8153,1
8154,1
8155,0
8156,0
8157,0
8158,1
8159,1
8160,1
8161,0
8162,0
8163,1
8164,0
8165,1
8166,1
8167,1
8168,1
8169,1
8170,1
8171,0
8172,0
8173,0
8174,0
8175,1
8176,0
8177,0
8178,1
8179,1
8180,0
8181,1
8182,1
8183,0
8184,1
8185,0
8186,1
8187,0
8188,1
8189,1
8190,1
8191,1
8192,1
8193,1
8194,1
8195,1
8196,1
8197,1
8198,0
8199,1
8200,1
8201,1
8202,1
8203,0
8204,0
8205,0
8206,0
8207,0
8208,0
8209,1
8210,0
8211,0
8212,0
8213,0
8214,0
8215,0
8216,1
8217,0
8218,1
8219,0
8220,0
8221,1
8222,1
8223,0
8224,0
8225,0
8226,0
8227,0
8228,1
8229,0
8230,0
8231,0
8232,0
8233,0
8234,0
8235,0
8236,0
8237,0
8238,0
8239,1
8240,0
8241,0
8242,0
8243,0
8244,0
8245,0
8246,1
8247,1
8248,0
8249,1
8250,1
8251,1
8252,0
8253,1
8254,1
8255,1
8256,0
8257,0
8258,1
8259,0
8260,1
8261,1
8262,1
8263,0
8264,1
8265,1
8266,1
8267,0
8268,0
8269,1
8270,1
8271,1
8272,1
8273,1
8274,1
8275,1
8276,1
8277,1
8278,1
8279,1
8280,1
8281,0
8282,0
8283,1
8284,0
8285,0
8286,1
8287,0
8288,1
8289,0
8290,0
8291,1
8292,1
8293,0
8294,0
8295,1
8296,1
8297,1
8298,1
8299,0
8300,1
8301,0
8302,1
8303,1
8304,1
8305,0
8306,1
8307,1
8308,1
8309,0
8310,1
8311,0
8312,0
8313,0
8314,0
8315,0
8316,0
8317,0
8318,0
8319,0
8320,0
8321,1
8322,0
8323,0
8324,0
8325,0
8326,0
8327,0
8328,0
8329,0
8330,1
8331,1
8332,0
8333,1
8334,0
8335,0
8336,0
8337,0
8338,1
8339,0
8340,0
8341,0
8342,0
8343,0
8344,0
8345,0
8346,0
8347,0
8348,1
8349,1
8350,0
8351,0
8352,1
8353,1
8354,0
8355,1
8356,1
8357,0
8358,0
8359,0
8360,1
8361,0
8362,0
8363,1
8364,1
8365,0
8366,0
8367,0
8368,0
8369,1
8370,0
8371,0
8372,1
8373,0
8374,0
8375,1
8376,0
8377,0
8378,0
8379,0
8380,1
8381,1
8382,1
8383,1
8384,0
8385,0
8386,1
8387,0
8388,0
8389,1
8390,0
8391,0
8392,1
8393,1
8394,0
8395,1
8396,1
8397,1
8398,0
8399,0
8400,1
8401,1
8402,1
8403,0
8404,1
8405,1
8406,0
8407,1
8408,1
8409,0
8410,1
8411,1
8412,1
8413,0
8414,1
8415,1
8416,1
8417,0
8418,1
8419,0
8420,0
8421,1
8422,0
8423,1
8424,0
8425,0
8426,0
8427,1
8428,1
8429,0
8430,0
8431,0
8432,1
8433,0
8434,1
8435,1
8436,1
8437,0
8438,0
8439,0
8440,0
8441,0
8442,0
8443,0
8444,0
8445,0
8446,0
8447,0
8448,0
8449,1
8450,0
8451,0
8452,1
8453,0
8454,1
8455,1
8456,0
8457,1
8458,1
8459,1
8460,0
8461,1
8462,0
8463,1
8464,1
8465,0
8466,1
8467,1
8468,1
8469,0
8470,1
8471,0
8472,0
8473,0
8474,0
8475,0
8476,0
8477,0
8478,0
8479,0
8480,0
8481,0
8482,1
8483,1
8484,0
8485,0
8486,1
8487,0
8488,1
8489,1
8490,0
8491,0
8492,1
8493,1
8494,1
8495,1
8496,1
8497,1
8498,1
8499,1
8500,1
8501,0
8502,0
8503,1
8504,0
8505,0
8506,0
8507,0
8508,0
8509,0
8510,0
8511,1
8512,0
8513,0
8514,1
8515,1
8516,1
8517,0
8518,0
8519,0
8520,0
8521,0
8522,0
8523,1
8524,0
8525,1
8526,1
8527,1
8528,1
8529,1
8530,0
8531,1
8532,0
8533,0
8534,0
8535,0
8536,1
8537,0
8538,0
8539,0
8540,1
8541,1
8542,0
8543,0
8544,0
8545,0
8546,0
8547,0
8548,1
8549,1
8550,0
8551,0
8552,0
8553,0
8554,1
8555,0
8556,0
8557,1
8558,0
8559,0
8560,0
8561,0
8562,1
8563,0
8564,1
8565,1
8566,1
8567,1
8568,0
8569,1
8570,0
8571,0
8572,0
8573,0
8574,0
8575,0
8576,1
8577,1
8578,1
8579,1
8580,0
8581,1
8582,0
8583,0
8584,1
8585,1
8586,1
8587,0
8588,1
8589,1
8590,1
8591,0
8592,1
